9.870476190476190625e-01 9.935238095238094758e-01 9.931428571428571050e-01 9.887619047619047308e-01 9.788571428571428701e-01 9.933333333333332904e-01 9.885714285714285454e-01 7.721904761904762049e-01 9.310476190476190128e-01
4.615238095238095029e-01 7.929523809523809641e-01 9.931428571428571050e-01 9.883809523809523601e-01 9.120000000000000329e-01 5.253333333333333188e-01 9.817142857142857615e-01 4.988571428571428323e-01 4.988571428571428323e-01
