9.857142857142857650e-01 9.942857142857143282e-01 9.942857142857143282e-01 9.933333333333332904e-01 9.904761904761905100e-01 9.952380952380952550e-01 9.895238095238094722e-01 9.838095238095238004e-01 9.799999999999999822e-01
5.009523809523809268e-01 9.923809523809523636e-01 9.952380952380952550e-01 9.933333333333332904e-01 9.838095238095238004e-01 9.590476190476190377e-01 9.942857142857143282e-01 4.971428571428571641e-01 4.971428571428571641e-01
