9.942028985507246341e-01 9.944927536231884524e-01 9.944927536231884524e-01 9.933333333333332904e-01 9.663768115942028558e-01 9.944927536231884524e-01 9.913043478260870067e-01 9.428985507246376851e-01 9.289855072463768515e-01
4.927536231884058204e-01 9.944927536231884524e-01 9.944927536231884524e-01 4.991304347826087118e-01 9.831884057971014279e-01 6.368115942028985677e-01 9.130434782608695121e-01 4.927536231884058204e-01 4.927536231884058204e-01
