9.523076923076922995e-01 9.846153846153846700e-01 9.769230769230768940e-01 9.692307692307692291e-01 9.784615384615384936e-01 9.861538461538461586e-01 9.753846153846154055e-01 9.661538461538461409e-01 9.769230769230768940e-01
5.061538461538461764e-01 4.938461538461538236e-01 5.861538461538461364e-01 9.876923076923076472e-01 9.723076923076923173e-01 4.938461538461538236e-01 9.846153846153846700e-01 5.061538461538461764e-01 5.061538461538461764e-01
